Datetime,sentiment
2019-02-12,0.2263
2019-02-13,0.0
2019-02-14,0.0
2019-02-18,0.296
2019-02-19,0.3612
2019-02-20,0.0
2019-02-21,0.2263
2019-02-23,0.5574
2019-02-24,0.0
2019-02-25,0.0
2019-02-26,0.6249
2019-02-27,0.0
2019-02-28,0.0
2019-03-01,0.0
2019-03-02,0.0
2019-03-03,0.0
2019-03-04,0.0
2019-03-05,0.0
2019-03-06,0.1909
2019-03-07,-0.23629999999999998
2019-03-08,0.0028499999999999914
2019-03-09,0.07543333333333334
2019-03-11,0.2951636363636364
2019-03-12,0.14815454545454546
2019-03-13,0.012319999999999998
2019-03-14,0.10803888888888889
2019-03-15,0.26335624999999996
2019-03-18,0.22906000000000004
2019-03-19,0.06015714285714286
2019-03-20,0.12697499999999998
2019-03-21,0.2679722222222222
2019-03-22,0.15161333333333332
2019-03-23,0.32536666666666664
2019-03-24,0.0
2019-03-25,0.15416282051282054
2019-03-26,0.165248275862069
2019-03-27,0.18371111111111113
2019-03-28,0.2590272727272728
2019-03-29,0.15302857142857143
2019-03-30,0.3459999999999999
2019-03-31,0.2202
2019-04-01,0.10067894736842108
2019-04-02,0.13742222222222222
2019-04-03,0.2240588235294118
2019-04-04,0.11737222222222221
2019-04-05,0.23653
2019-04-06,-0.28459999999999996
2019-04-07,0.39913333333333334
2019-04-08,0.22616250000000004
2019-04-09,0.3195736842105264
2019-04-10,0.2505
2019-04-11,0.08865833333333334
2019-04-12,0.23641428571428572
2019-04-13,-0.4019
2019-04-14,0.0
2019-04-15,0.01019230769230768
2019-04-16,-0.002377777777777781
2019-04-17,0.10082307692307692
2019-04-18,0.10662857142857142
2019-04-19,0.7906
2019-04-20,-0.2023
2019-04-21,0.0
2019-04-22,0.14124444444444442
2019-04-23,-0.020666666666666667
2019-04-24,0.19504000000000002
2019-04-25,0.14271250000000002
2019-04-26,0.26455
2019-04-27,-0.05135
2019-04-28,0.173675
2019-04-29,0.08629090909090911
2019-04-30,0.07646060606060605
2019-05-01,0.15043809523809526
2019-05-02,0.028242857142857142
2019-05-03,0.06907142857142856
2019-05-04,0.0
2019-05-05,0.0
2019-05-06,0.11979444444444444
2019-05-07,0.16913
2019-05-08,-0.1027
2019-05-09,0.38735714285714284
2019-05-10,-0.01963333333333333
2019-05-11,-0.007599999999999996
2019-05-12,-0.10015
2019-05-13,0.04517037037037038
2019-05-14,0.025923809523809523
2019-05-15,-0.1301125
2019-05-16,0.11027777777777778
2019-05-17,0.10223000000000004
2019-05-18,0.6249
2019-05-19,0.76725
2019-05-20,-0.23372857142857142
2019-05-21,0.07648461538461539
2019-05-22,-0.00122499999999999
2019-05-23,-0.08897500000000003
2019-05-24,0.012878571428571442
2019-05-25,0.09979999999999999
2019-05-26,0.053275
2019-05-27,0.12356666666666667
2019-05-28,-0.03241428571428574
2019-05-29,0.13939999999999997
2019-05-30,-0.13729473684210527
2019-05-31,-0.05290000000000002
2019-06-01,0.3091
2019-06-02,0.4137333333333333
2019-06-03,0.09564605263157895
2019-06-04,0.05586285714285715
2019-06-05,0.017921875000000007
2019-06-06,0.031345000000000005
2019-06-07,0.16975294117647063
2019-06-08,0.09106666666666667
2019-06-09,0.2263
2019-06-10,0.30012307692307694
2019-06-11,0.2201764705882353
2019-06-12,0.14109
2019-06-13,0.004968421052631575
2019-06-14,-0.06636923076923078
2019-06-15,-0.24695
2019-06-16,0.38915
2019-06-17,0.1786277777777778
2019-06-18,0.017642857142857148
2019-06-19,0.12507391304347826
2019-06-20,-0.021808000000000004
2019-06-21,-0.043250000000000004
2019-06-22,0.12753333333333333
2019-06-23,-0.2732
2019-06-24,0.07241428571428572
2019-06-25,0.24082500000000004
2019-06-26,0.20543999999999998
2019-06-27,0.06111428571428572
2019-06-28,0.07896666666666667
2019-06-29,0.21047999999999994
2019-06-30,0.5357666666666666
2019-07-01,0.15392727272727272
2019-07-02,0.1366888888888889
2019-07-03,0.07183333333333335
2019-07-04,0.0
2019-07-05,0.0026888888888889012
2019-07-06,-0.20473333333333332
2019-07-07,0.0
2019-07-08,0.028918181818181815
2019-07-09,0.13611153846153848
2019-07-10,0.2729272727272727
2019-07-11,0.16110625
2019-07-12,-0.06775714285714286
2019-07-13,-0.019250000000000017
2019-07-14,0.0
2019-07-15,-0.06434
2019-07-16,0.20364999999999997
2019-07-17,-0.010388888888888892
2019-07-18,0.34425
2019-07-19,-0.0897
2019-07-21,0.3818
2019-07-22,0.13343043478260866
2019-07-23,0.19613333333333338
2019-07-24,0.13001666666666664
2019-07-25,0.1918210526315789
2019-07-26,0.11377083333333336
2019-07-27,0.0
2019-07-28,-0.12726666666666667
2019-07-29,0.014259090909090909
2019-07-30,0.16787049180327865
2019-07-31,0.18037608695652174
2019-08-01,-0.08390625
2019-08-02,0.060868750000000006
2019-08-03,0.39598000000000005
2019-08-04,0.3071
2019-08-05,-0.11675
2019-08-06,0.23164705882352943
2019-08-07,0.39205
2019-08-08,-0.08143333333333333
2019-08-09,0.3319875
2019-08-10,0.27115
2019-08-11,0.0
2019-08-12,0.08215555555555555
2019-08-13,0.12455652173913043
2019-08-14,-0.13755454545454543
2019-08-15,0.15816666666666668
2019-08-16,0.08024285714285714
2019-08-17,0.43910000000000005
2019-08-18,-0.27923333333333333
2019-08-19,0.16023529411764703
2019-08-20,0.05272647058823529
2019-08-21,0.22157916666666666
2019-08-22,0.09403125000000001
2019-08-23,-0.04093000000000001
2019-08-25,0.0
2019-08-26,0.13846875000000003
2019-08-27,0.06402222222222222
2019-08-28,0.07785238095238094
2019-08-29,0.0825448275862069
2019-08-30,0.1952823529411765
2019-08-31,-0.021800000000000014
2019-09-02,-0.2733333333333334
2019-09-03,0.11476153846153846
2019-09-04,-0.03967368421052632
2019-09-05,0.14175294117647058
2019-09-06,0.1342952380952381
2019-09-07,0.37615
2019-09-08,0.12726666666666667
2019-09-09,-0.11714642857142855
2019-09-10,0.11554954128440366
2019-09-11,0.14087818181818182
2019-09-12,0.094175
2019-09-13,-0.14625749999999998
2019-09-14,0.093425
2019-09-15,0.174325
2019-09-16,0.14317142857142856
2019-09-17,0.18706086956521742
2019-09-18,0.11905000000000003
2019-09-19,0.14229473684210528
2019-09-20,0.10103333333333332
2019-09-21,-0.4588
2019-09-22,0.1909
2019-09-23,0.1698076923076923
2019-09-24,0.16175
2019-09-25,0.28150000000000003
2019-09-26,0.09392500000000001
2019-09-27,0.15789166666666668
2019-09-28,0.0
2019-09-29,0.31626666666666664
2019-09-30,0.13772962962962965
2019-10-01,-0.035153846153846154
2019-10-02,0.2710727272727273
2019-10-03,0.27846923076923075
2019-10-04,0.19222608695652177
2019-10-05,0.17035
2019-10-06,0.26685
2019-10-07,0.15153529411764705
2019-10-08,0.0
2019-10-09,0.2022235294117647
2019-10-10,0.07293333333333334
2019-10-11,0.1264678571428571
2019-10-12,0.33798
2019-10-13,0.40664999999999996
2019-10-14,0.17982666666666666
2019-10-15,0.07996666666666667
2019-10-16,0.3424571428571429
2019-10-17,0.22126666666666667
2019-10-18,-0.04299166666666665
2019-10-19,0.32799
2019-10-20,-0.6956
2019-10-21,0.3376352941176471
2019-10-22,0.21434615384615385
2019-10-23,0.16213333333333332
2019-10-24,0.1506833333333333
2019-10-25,0.19717692307692308
2019-10-26,0.15424
2019-10-27,0.11332500000000001
2019-10-28,0.18744499999999997
2019-10-29,0.188264705882353
2019-10-30,0.20559999999999992
2019-10-31,0.26303124999999994
2019-11-01,0.1540689655172414
2019-11-02,0.4287666666666667
2019-11-03,0.08757500000000001
2019-11-04,0.1670631578947368
2019-11-05,0.21349
2019-11-06,0.18551764705882356
2019-11-07,0.15725555555555557
2019-11-08,0.3489444444444445
2019-11-09,0.18486666666666665
2019-11-10,0.15884
2019-11-11,0.1769136363636364
2019-11-12,0.2467846153846154
2019-11-13,0.1500789473684211
2019-11-14,0.1210032258064516
2019-11-15,0.16850434782608695
2019-11-16,0.17288
2019-11-17,0.17
2019-11-18,0.2136590909090909
2019-11-19,0.2956142857142857
2019-11-20,0.135828125
2019-11-21,0.1925388888888889
2019-11-22,0.063425
2019-11-23,0.0
2019-11-24,0.765
2019-11-25,0.2209714285714286
2019-11-26,0.27424
2019-11-27,0.07467499999999998
2019-11-28,-0.1134125
2019-11-29,0.10139999999999998
2019-12-01,0.4330333333333333
2019-12-02,0.2391045454545455
2019-12-03,0.2160133333333333
2019-12-04,0.1317125
2019-12-05,0.32387999999999995
2019-12-06,0.32463333333333333
2019-12-07,0.08673333333333333
2019-12-08,0.21075
2019-12-09,0.11034615384615384
2019-12-10,0.13633043478260867
2019-12-11,0.33047857142857145
2019-12-12,0.14685
2019-12-13,0.15012307692307691
2019-12-14,-0.05333333333333334
2019-12-15,-0.1423
2019-12-16,0.14180625000000002
2019-12-17,0.10064705882352942
2019-12-18,0.25736111111111115
2019-12-19,0.480075
2019-12-20,0.2700375
2019-12-21,0.0
2019-12-22,0.4939
2019-12-23,0.07433076923076923
2019-12-24,0.12978571428571425
2019-12-25,0.0
2019-12-26,0.23576363636363637
2019-12-27,0.2827529411764706
2019-12-28,-0.04813333333333334
2019-12-29,0.6652
2019-12-30,0.36119411764705883
2019-12-31,0.11981250000000003
2020-01-01,0.285275
2020-01-02,0.303516
2020-01-03,0.27
2020-01-04,0.35365
2020-01-05,0.20296666666666666
2020-01-06,0.19604444444444447
2020-01-07,-0.040977777777777766
2020-01-08,0.2449105263157895
2020-01-09,0.2397
2020-01-10,0.22504999999999997
2020-01-11,0.2513
2020-01-12,0.0
2020-01-13,0.257721052631579
2020-01-14,0.006307142857142878
2020-01-15,0.1136130434782609
2020-01-16,0.22805
2020-01-17,0.21552173913043476
2020-01-18,0.25864
2020-01-19,0.39503333333333335
2020-01-20,0.025039999999999996
2020-01-21,0.1284037037037037
2020-01-22,-0.027109090909090913
2020-01-23,0.16367222222222222
2020-01-24,0.16811
2020-01-25,0.584
2020-01-26,-0.21619999999999998
2020-01-27,0.248058064516129
2020-01-28,0.1061361111111111
2020-01-29,0.24080000000000004
2020-01-30,0.11588888888888889
2020-01-31,0.2650909090909091
2020-02-01,-0.33978
2020-02-02,0.022042857142857135
2020-02-03,0.19387500000000002
2020-02-04,0.17937499999999998
2020-02-05,0.14582857142857142
2020-02-06,0.013512499999999997
2020-02-07,0.051809090909090916
2020-02-08,0.20095
2020-02-09,0.25505
2020-02-10,0.18343809523809526
2020-02-11,0.2705875
2020-02-12,0.3216470588235294
2020-02-13,0.07534000000000002
2020-02-14,0.1832888888888889
2020-02-15,0.0
2020-02-17,-0.11803684210526316
2020-02-18,-0.18495081967213117
2020-02-19,0.05282500000000001
2020-02-20,0.16305294117647057
2020-02-21,0.17026666666666668
2020-02-22,0.11434999999999998
2020-02-23,0.20095
2020-02-24,0.10894782608695654
2020-02-25,0.06127999999999998
2020-02-26,0.2131857142857143
2020-02-27,0.08933125
2020-02-28,0.04776000000000001
2020-02-29,0.50335
2020-03-01,0.0386
2020-03-02,-0.026160000000000013
2020-03-03,0.19890344827586204
2020-03-04,-0.020510000000000004
2020-03-05,0.2213
2020-03-06,0.01993333333333334
2020-03-07,0.7803
2020-03-08,-0.03572499999999999
2020-03-09,0.037549999999999986
2020-03-10,0.14565
2020-03-11,0.06839500000000001
2020-03-12,-0.054094736842105265
2020-03-13,-0.026748000000000004
2020-03-14,0.18518666666666664
2020-03-15,0.577675
2020-03-16,0.001961290322580641
2020-03-17,0.11580000000000001
2020-03-18,-0.10662916666666666
2020-03-19,0.13326923076923075
2020-03-20,0.06507619047619048
2020-03-21,0.33113333333333334
2020-03-22,-0.07024285714285715
2020-03-23,0.20274999999999999
2020-03-24,0.05213333333333333
2020-03-25,0.17415909090909093
2020-03-26,0.0646
2020-03-27,0.3973888888888889
2020-03-28,0.06832000000000002
2020-03-29,0.28595
2020-03-30,-0.031100000000000034
2020-03-31,-0.0373
2020-04-01,0.185405
2020-04-02,-0.005436363636363623
2020-04-03,0.06490909090909092
2020-04-04,-0.2294
2020-04-05,0.03004
2020-04-06,0.23596666666666669
2020-04-07,0.31974285714285716
2020-04-08,-0.05646666666666668
2020-04-09,0.27232307692307695
2020-04-10,0.3480923076923077
2020-04-11,0.1366
2020-04-12,0.250725
2020-04-13,0.008766666666666664
2020-04-14,0.069088
2020-04-15,0.12819333333333335
2020-04-16,0.32834117647058825
2020-04-17,-0.04890000000000002
2020-04-18,0.43674999999999997
2020-04-19,0.40235
2020-04-20,0.248425
2020-04-21,0.1802933333333333
2020-04-22,0.08532666666666668
2020-04-23,0.1522
2020-04-24,0.14411052631578944
2020-04-25,0.15869999999999998
2020-04-26,0.38
2020-04-27,0.013427272727272727
2020-04-28,0.020442857142857145
2020-04-29,0.21696153846153846
2020-04-30,0.13991228070175438
2020-05-01,0.1428551724137931
2020-05-02,0.1998
2020-05-03,0.442625
2020-05-04,0.11855675675675677
2020-05-05,0.11882608695652175
2020-05-06,0.14164285714285715
2020-05-07,-0.027818749999999993
2020-05-08,-0.06762666666666667
2020-05-09,0.38526666666666665
2020-05-10,0.0
2020-05-11,0.23931428571428573
2020-05-12,0.318675
2020-05-13,0.1172375
2020-05-14,0.18963333333333335
2020-05-15,0.02612857142857144
2020-05-16,-0.27385
2020-05-17,0.32670000000000005
2020-05-18,0.12438333333333333
2020-05-19,0.2228
2020-05-20,0.04075
2020-05-21,0.2026916666666667
2020-05-22,0.4621374999999999
2020-05-23,0.23343333333333335
2020-05-25,0.0258
2020-05-26,0.1209923076923077
2020-05-27,0.0838272727272727
2020-05-28,0.2526285714285714
2020-05-29,0.3402
2020-05-30,0.0
2020-05-31,-0.24880000000000002
2020-06-01,0.07729285714285718
2020-06-02,0.13075
2020-06-03,0.1447888888888889
2020-06-04,-0.08702727272727273
2020-06-05,0.1599642857142857
2020-06-06,0.015500000000000003
2020-06-08,0.10194
2020-06-09,0.1964809523809524
2020-06-10,0.3433583333333334
2020-06-11,0.177452
2020-06-12,0.15140000000000003
2020-06-13,0.0
2020-06-14,-0.028033333333333316
2020-06-15,0.14463499999999999
2020-06-16,-0.07943103448275862
2020-06-17,0.06400833333333333
2020-06-18,0.005334999999999995
2020-06-19,0.06345277777777777
2020-06-20,0.09145
2020-06-21,-0.132075
2020-06-22,0.14027209302325583
2020-06-23,0.06364651162790697
2020-06-24,0.3098727272727273
2020-06-25,0.16654
2020-06-26,0.32704999999999995
2020-06-27,0.35233333333333333
2020-06-28,0.125575
2020-06-29,0.1408727272727273
2020-06-30,0.040072222222222224
2020-07-01,0.16666451612903227
2020-07-02,0.08616315789473686
2020-07-03,0.032
2020-07-04,0.0
2020-07-05,0.31845
2020-07-06,0.019044444444444444
2020-07-07,0.2522
2020-07-08,0.13077333333333332
2020-07-09,0.06048571428571429
2020-07-10,0.26563
2020-07-11,0.17
2020-07-13,0.1296777777777778
2020-07-14,0.18306153846153844
2020-07-15,-0.009321212121212128
2020-07-16,-0.03167692307692306
2020-07-17,0.0
2020-07-19,0.25
2020-07-20,-0.12457499999999999
2020-07-21,0.13105555555555556
2020-07-22,0.14486923076923078
2020-07-23,-0.07371304347826088
2020-07-24,0.02028571428571429
2020-07-25,-0.11315
2020-07-26,0.23442000000000002
2020-07-27,0.22189
2020-07-28,0.21334285714285714
2020-07-29,0.11505
2020-07-30,0.12192549019607844
2020-07-31,0.24848636363636364
2020-08-01,0.0
2020-08-02,0.006433333333333328
2020-08-03,0.05756315789473682
2020-08-04,0.08849130434782611
2020-08-05,0.12201666666666666
2020-08-06,0.09953846153846156
2020-08-07,0.054109090909090905
2020-08-08,0.0
2020-08-09,0.16463333333333333
2020-08-10,0.14958695652173912
2020-08-11,0.20322499999999996
2020-08-12,0.050949999999999995
2020-08-13,0.0724078431372549
2020-08-14,0.11501621621621623
2020-08-15,0.17070000000000002
2020-08-16,0.26233999999999996
2020-08-17,0.04266206896551723
2020-08-18,-0.19544642857142858
2020-08-19,0.23945909090909098
2020-08-20,0.2569730769230769
2020-08-21,0.15326666666666672
2020-08-22,0.15846666666666667
2020-08-23,-0.08561111111111108
2020-08-24,0.07295675675675675
2020-08-25,0.2003866666666667
2020-08-26,0.1320064516129032
2020-08-27,0.21881363636363638
2020-08-28,-0.10601034482758619
2020-08-29,0.38136666666666663
2020-08-30,0.20223333333333335
2020-08-31,0.2275076923076923
2020-09-01,0.11708285714285714
2020-09-02,0.19814761904761907
2020-09-03,0.04907692307692308
2020-09-04,0.28367000000000003
2020-09-05,0.008757142857142852
2020-09-06,0.277
2020-09-07,0.015141666666666656
2020-09-08,-0.028171052631578947
2020-09-09,0.029538888888888906
2020-09-10,0.1559190476190476
2020-09-11,0.10604
2020-09-12,-0.19685
2020-09-13,0.2521875
2020-09-14,0.01958571428571428
2020-09-15,0.22658775510204082
2020-09-16,0.21555000000000002
2020-09-17,0.2734157894736842
2020-09-18,0.08345333333333334
2020-09-19,0.6369
2020-09-20,0.31000000000000005
2020-09-21,0.3767400000000001
2020-09-22,0.167525
2020-09-23,0.2174090909090909
2020-09-24,0.05477894736842104
2020-09-25,0.09044545454545455
2020-09-26,-0.13895
2020-09-27,0.6908
2020-09-28,0.12464285714285712
2020-09-29,0.17036666666666667
2020-09-30,0.31477272727272726
2020-10-01,0.3237833333333333
2020-10-02,0.3149555555555556
2020-10-03,0.6808
2020-10-04,0.6652
2020-10-05,-0.08853333333333332
2020-10-06,0.10542083333333331
2020-10-07,0.19536428571428574
2020-10-08,0.03113000000000001
2020-10-09,0.11646842105263157
2020-10-10,0.09557500000000001
2020-10-11,0.045533333333333335
2020-10-12,0.236969696969697
2020-10-13,0.23749499999999993
2020-10-14,0.18030344827586206
2020-10-15,0.06122857142857143
2020-10-16,0.14991666666666667
2020-10-17,-0.19595
2020-10-18,0.04886666666666665
2020-10-19,0.3306615384615385
2020-10-20,0.21489154929577464
2020-10-21,0.23830500000000002
2020-10-22,0.17206949152542378
2020-10-23,0.12785384615384615
2020-10-24,0.0386
2020-10-25,-0.037649999999999996
2020-10-26,0.15229696969696968
2020-10-27,0.28147000000000005
2020-10-28,0.21875
2020-10-29,0.10697833333333336
2020-10-30,0.06925111111111111
2020-10-31,-0.4404
2020-11-01,0.39526
2020-11-02,0.21227000000000001
2020-11-03,0.1583111111111111
2020-11-04,0.3011611111111111
2020-11-05,0.2389888888888889
2020-11-06,0.2966066666666667
2020-11-07,0.5086
2020-11-08,0.35166666666666674
2020-11-09,-0.12258333333333334
2020-11-10,0.25214761904761906
2020-11-11,0.2613964285714286
2020-11-12,0.3847777777777778
2020-11-13,0.24843
2020-11-14,0.0
2020-11-15,0.3411
2020-11-16,-0.07020555555555556
2020-11-17,0.0902
2020-11-18,0.057697999999999985
2020-11-19,0.05539499999999999
2020-11-20,0.05483333333333334
2020-11-21,0.009739999999999993
2020-11-22,0.7579
2020-11-23,0.18456
2020-11-24,-0.4404
2020-11-25,0.13578333333333328
2020-11-26,-0.006533333333333354
2020-11-27,-0.18502000000000002
2020-11-29,0.0
2020-11-30,0.35729444444444447
2020-12-01,0.23259583333333333
2020-12-02,0.23787500000000003
2020-12-03,0.4184727272727273
2020-12-04,0.21405384615384618
2020-12-05,0.296325
2020-12-06,0.17
2020-12-07,0.09799999999999999
2020-12-08,0.23877000000000004
2020-12-09,0.3820526315789474
2020-12-10,-0.026977777777777778
2020-12-11,0.15964285714285714
2020-12-12,0.5511
2020-12-13,-0.05774
2020-12-14,0.2053777777777778
2020-12-15,0.16665
2020-12-16,0.0076818181818181785
2020-12-17,0.13712999999999997
2020-12-18,0.18824166666666664
2020-12-19,-0.023920000000000004
2020-12-20,0.20732
2020-12-21,0.13937272727272726
2020-12-22,0.10780454545454546
2020-12-23,0.2573821428571429
2020-12-24,0.2610888888888889
2020-12-25,0.0516
2020-12-26,0.56065
2020-12-27,0.35313333333333335
2020-12-28,0.29275294117647066
2020-12-29,0.31303478260869566
2020-12-30,0.25877999999999995
2020-12-31,0.12337619047619047
2021-01-01,0.1741
2021-01-02,0.12536666666666665
2021-01-03,0.0
2021-01-04,0.2995666666666666
2021-01-05,0.29045000000000004
2021-01-06,0.27471599999999996
2021-01-07,0.16715333333333332
2021-01-08,0.22143809523809524
2021-01-09,-0.382625
2021-01-10,0.11660833333333331
2021-01-11,0.32477142857142866
2021-01-12,0.3050933333333334
2021-01-13,0.36062222222222223
2021-01-14,0.19858000000000003
2021-01-15,0.31399473684210527
2021-01-16,0.27244285714285715
2021-01-17,0.02414444444444445
2021-01-18,0.44504999999999995
2021-01-19,0.1571111111111111
2021-01-20,0.43224999999999997
2021-01-21,0.13676818181818182
2021-01-22,0.22317826086956521
2021-01-23,0.0
2021-01-24,0.2759833333333333
2021-01-25,0.2852058823529411
2021-01-26,0.1456222222222222
2021-01-27,0.2701923076923078
2021-01-28,0.10416470588235298
2021-01-29,0.23661818181818184
2021-01-30,0.6309499999999999
2021-01-31,0.19931666666666667
2021-02-01,0.18564090909090905
2021-02-02,0.3000333333333333
2021-02-03,0.04618000000000001
2021-02-04,0.0261875
2021-02-05,0.17195000000000002
2021-02-06,-0.0036499999999999866
2021-02-07,-0.1911090909090909
2021-02-08,0.12005333333333337
2021-02-09,0.21202727272727273
2021-02-10,0.4148461538461538
2021-02-11,0.09561428571428572
2021-02-12,0.4304545454545454
2021-02-13,0.08355000000000001
2021-02-14,-0.08153333333333333
2021-02-15,-0.03376666666666666
2021-02-16,0.16469999999999999
2021-02-17,-0.026712000000000007
2021-02-18,0.17696875
2021-02-19,0.3233666666666666
2021-02-20,0.6365333333333334
2021-02-21,0.083625
2021-02-22,0.11074374999999999
2021-02-23,0.40528749999999997
2021-02-24,-0.010108333333333329
2021-02-25,0.25911904761904764
2021-02-26,0.17296
2021-02-27,0.12801428571428572
2021-02-28,0.1591
2021-03-01,0.13201578947368423
2021-03-02,0.26705
2021-03-03,0.0779
2021-03-04,0.18539
2021-03-05,0.21660714285714283
2021-03-06,-0.028899999999999995
2021-03-07,0.01408000000000001
2021-03-08,0.24502727272727276
2021-03-09,0.07406666666666666
2021-03-10,0.16180625
2021-03-11,0.18024166666666666
2021-03-12,0.10416923076923078
2021-03-13,0.31486666666666663
2021-03-14,0.31365
2021-03-15,0.12255714285714284
2021-03-16,0.06447777777777777
2021-03-17,0.06713571428571428
2021-03-18,0.2948625
2021-03-19,0.14380714285714286
2021-03-20,0.14707499999999998
2021-03-21,0.038514285714285716
2021-03-22,0.1611
2021-03-23,0.20307
2021-03-24,0.3857333333333333
2021-03-25,0.2956777777777778
2021-03-26,0.018883333333333335
2021-03-27,0.30378
2021-03-28,0.0
2021-03-29,0.0906
2021-03-30,0.30261666666666664
2021-03-31,0.3399944444444445
2021-04-01,0.0
2021-04-02,0.6267666666666667
2021-04-03,0.6705
2021-04-04,-0.0386
2021-04-05,0.29658571428571434
2021-04-06,-0.003088888888888885
2021-04-07,-0.23285555555555554
2021-04-08,0.0775103448275862
2021-04-09,0.19205
2021-04-10,0.35076666666666667
2021-04-11,0.05459999999999998
2021-04-12,0.07935
2021-04-13,0.142
2021-04-14,0.24009999999999998
2021-04-15,0.29497142857142855
2021-04-16,0.43411999999999995
2021-04-17,0.40486666666666665
2021-04-18,0.36446666666666666
2021-04-19,0.12424210526315789
2021-04-20,0.21221636363636362
2021-04-21,0.07228636363636363
2021-04-22,0.1338
2021-04-23,0.34341818181818184
2021-04-24,0.148
2021-04-25,-0.20726666666666668
2021-04-26,0.21183333333333335
2021-04-27,0.252725
2021-04-28,0.2552673913043478
2021-04-29,0.14211578947368422
2021-04-30,0.021208333333333336
2021-05-01,-0.064
2021-05-02,-0.10746
2021-05-03,0.06702142857142858
2021-05-04,0.19729411764705884
2021-05-05,0.13140000000000004
2021-05-06,0.30952
2021-05-07,0.21597999999999998
2021-05-08,0.016199999999999996
2021-05-09,0.19055
2021-05-10,0.0
2021-05-11,0.06921666666666666
2021-05-12,0.24775
2021-05-13,0.12514545454545456
2021-05-14,0.12724444444444444
2021-05-15,0.45005
2021-05-16,0.301775
2021-05-17,0.01865625
2021-05-18,0.16612
2021-05-19,0.16626923076923072
2021-05-20,0.10958000000000001
2021-05-21,-0.09254642857142857
2021-05-22,0.43183333333333335
2021-05-23,0.1909
